rank	fact	serial	theory	source_file	source_line
2618	pss_wip.d13x_T_interleave	1660542	pss_wip	isabelle/layerB/pss_wip.thy	62379
2619	pss_wip.d13x_T_mono_base	1660562	pss_wip	isabelle/layerB/pss_wip.thy	62424
2620	pss_wip.d13x_T_compose	1660586	pss_wip	isabelle/layerB/pss_wip.thy	62440
2621	pss_wip.d13x_Lbase	1660644	pss_wip	isabelle/layerB/pss_wip.thy	62449
2622	pss_wip.d13x_fseq_condIII	1660710	pss_wip	isabelle/layerB/pss_wip.thy	62471
2623	pss_wip.d13x_exchange13_condIII	1660840	pss_wip	isabelle/layerB/pss_wip.thy	62514
2624	pss_wip.m_8_4_Trans_oper_exchange_corrected_condIII	1661198	pss_wip	isabelle/layerB/pss_wip.thy	62656
2625	pss_wip.m_8_cf_descent_of_CF	1661278	pss_wip	isabelle/layerB/pss_wip.thy	62766
2626	pss_wip.m_8_3_lhs_of_CF	1661400	pss_wip	isabelle/layerB/pss_wip.thy	62783
2627	pss_wip.m_8_6_cf_of_CF	1661514	pss_wip	isabelle/layerB/pss_wip.thy	62810
2628	pss_wip.m_8_termination_modulo_CF	1661938	pss_wip	isabelle/layerB/pss_wip.thy	62834
2629	pss_wip.cfax_crep_rot	1662016	pss_wip	isabelle/layerB/pss_wip.thy	62917
2630	pss_wip.cfax_CF_kind1_concat	1662124	pss_wip	isabelle/layerB/pss_wip.thy	62928
2631	pss_wip.cfax_CF_kind1_mnform	1662396	pss_wip	isabelle/layerB/pss_wip.thy	63064
2632	pss_wip.cfax_condIII_exchange13_of_CFvalues	1662766	pss_wip	isabelle/layerB/pss_wip.thy	63126
2633	pss_wip.cfbx_VE_backpeel	1662932	pss_wip	isabelle/layerB/pss_wip.thy	63230
2634	pss_wip.cfbx_VE_iff_Mark	1662994	pss_wip	isabelle/layerB/pss_wip.thy	63283
2635	pss_wip.cfbx_Mark0_Trans	1663018	pss_wip	isabelle/layerB/pss_wip.thy	63298
2636	pss_wip.cfbx_VE_iff_Mark0	1663096	pss_wip	isabelle/layerB/pss_wip.thy	63319
2637	pss_wip.cfbx_terminal_slice_Trans_modBackpeel	1663324	pss_wip	isabelle/layerB/pss_wip.thy	63338
2638	pss_wip.cfcx_scb_principal_peel	1663392	pss_wip	isabelle/layerB/pss_wip.thy	63400
2639	pss_wip.cfcx_surgery_bpHeadT_eq	1663514	pss_wip	isabelle/layerB/pss_wip.thy	63422
2640	pss_wip.cfcx_VE_step_abstract	1663702	pss_wip	isabelle/layerB/pss_wip.thy	63476
2641	pss_wip.cfcx_VE_step_concrete	1663882	pss_wip	isabelle/layerB/pss_wip.thy	63522
2642	pss_wip.d4vx_Trans_oper_exchange_corrected_condIV	1664578	pss_wip	isabelle/layerB/pss_wip.thy	63617
2643	pss_wip.d4vx_Trans_oper_exchange_corrected	1665028	pss_wip	isabelle/layerB/pss_wip.thy	63687
2644	pss_wip.d4vx_ins_flat	1665764	pss_wip	isabelle/layerB/pss_wip.thy	63767
2645	pss_wip.d4vx_core_flat	1665826	pss_wip	isabelle/layerB/pss_wip.thy	63783
2646	pss_wip.d4vx_core_lt_c2body	1665904	pss_wip	isabelle/layerB/pss_wip.thy	63815
2647	pss_wip.d4vx_exchange2_condIV	1666048	pss_wip	isabelle/layerB/pss_wip.thy	63856
2648	pss_wip.d4vx_Trans_oper_exchange_corrected_otfree	1666738	pss_wip	isabelle/layerB/pss_wip.thy	64013
2649	pss_wip.c1x_condI_j0pos_exchange	1666818	pss_wip	isabelle/layerB/pss_wip.thy	64124
2650	pss_wip.nfx_rot_s0	1666888	pss_wip	isabelle/layerB/pss_wip.thy	64198
2651	pss_wip.nfx_bodyO_flat	1667028	pss_wip	isabelle/layerB/pss_wip.thy	64207
2652	pss_wip.nfx_operB_form	1667198	pss_wip	isabelle/layerB/pss_wip.thy	64249
2653	pss_wip.nfx_bodyM_flat	1667342	pss_wip	isabelle/layerB/pss_wip.thy	64305
2654	pss_wip.nfx_M_tower	1667764	pss_wip	isabelle/layerB/pss_wip.thy	64348
2655	pss_wip.nfx_NFall	1668288	pss_wip	isabelle/layerB/pss_wip.thy	64558
2656	pss_wip.wfox_goal_eq_RTrel	1668538	pss_wip	isabelle/layerB/pss_wip.thy	64634
2657	pss_wip.wfox_RTrel_irrefl	1668558	pss_wip	isabelle/layerB/pss_wip.thy	64640
2658	pss_wip.wfox_RTrel_trans	1668596	pss_wip	isabelle/layerB/pss_wip.thy	64643
2659	pss_wip.wfox_wf_iff_nochain	1668664	pss_wip	isabelle/layerB/pss_wip.thy	64649
2660	pss_wip.wfox_RPrel_into_RTrel	1668768	pss_wip	isabelle/layerB/pss_wip.thy	64674
2661	pss_wip.wfox_RPrel_of_RTrel	1668802	pss_wip	isabelle/layerB/pss_wip.thy	64678
2662	pss_wip.wfox_RPrel_subterm	1668872	pss_wip	isabelle/layerB/pss_wip.thy	64687
2663	pss_wip.wfox_Trm_untrm	1668896	pss_wip	isabelle/layerB/pss_wip.thy	64703
2664	pss_wip.wfox_hd_guarded	1668930	pss_wip	isabelle/layerB/pss_wip.thy	64706
2665	pss_wip.wfox_tl_guarded	1668960	pss_wip	isabelle/layerB/pss_wip.thy	64710
2666	pss_wip.wfox_chain_nonempty	1668974	pss_wip	isabelle/layerB/pss_wip.thy	64714
2667	pss_wip.wfox_head_step	1668994	pss_wip	isabelle/layerB/pss_wip.thy	64724
2668	pss_wip.wfox_tail_step	1669024	pss_wip	isabelle/layerB/pss_wip.thy	64739
2669	pss_wip.wfox_head_bound	1669154	pss_wip	isabelle/layerB/pss_wip.thy	64755
2670	pss_wip.wfox_tail_step'	1669252	pss_wip	isabelle/layerB/pss_wip.thy	64789
2671	pss_wip.wfox_NoBad	1669518	pss_wip	isabelle/layerB/pss_wip.thy	64810
2672	pss_wip.wfox_tuple_lift	1669644	pss_wip	isabelle/layerB/pss_wip.thy	64949
2673	pss_wip.wfox_wf_RPrel_iff_RTrel	1669686	pss_wip	isabelle/layerB/pss_wip.thy	64998
2674	pss_wip.m_buc1_2_2_OT_B_wf_via_principal	1669750	pss_wip	isabelle/layerB/pss_wip.thy	65006
2675	pss_wip.m_buc1_2_2_OT_B_wf	1669958	pss_wip	isabelle/layerB/pss_wip.thy	65016
2676	pss_wip.ctx_transJm1_shift	1670394	pss_wip	isabelle/layerB/pss_wip.thy	65072
2677	pss_wip.ctx_adm_transJ0_shift	1670632	pss_wip	isabelle/layerB/pss_wip.thy	65112
2678	pss_wip.ctx_transCond_atoms	1671248	pss_wip	isabelle/layerB/pss_wip.thy	65164
2679	pss_wip.ctx_transCondI_eq	1671462	pss_wip	isabelle/layerB/pss_wip.thy	65227
2680	pss_wip.ctx_transCondIII_eq	1671596	pss_wip	isabelle/layerB/pss_wip.thy	65247
2681	pss_wip.ctx_transCondV_eq	1671744	pss_wip	isabelle/layerB/pss_wip.thy	65272
2682	pss_wip.ctx_transCondVI_eq	1671960	pss_wip	isabelle/layerB/pss_wip.thy	65302
2683	pss_wip.ctx_interior_id2	1672160	pss_wip	isabelle/layerB/pss_wip.thy	65336
2684	pss_wip.ctx_interior_id3	1672368	pss_wip	isabelle/layerB/pss_wip.thy	65361
2685	pss_wip.ctx_markShift	1672596	pss_wip	isabelle/layerB/pss_wip.thy	65403
2686	pss_wip.ctx_interior_ids	1672800	pss_wip	isabelle/layerB/pss_wip.thy	65526
2687	pss_wip.ctx_VE_step_nonmarked	1673358	pss_wip	isabelle/layerB/pss_wip.thy	65557
2688	pss_wip.bpax_Trans_PredN_leR	1673610	pss_wip	isabelle/layerB/pss_wip.thy	65617
2689	pss_wip.bpax_VE_step	1674100	pss_wip	isabelle/layerB/pss_wip.thy	65663
2690	pss_wip.bpax_terminal_slice_modResidual	1674264	pss_wip	isabelle/layerB/pss_wip.thy	65808
2691	pss_wip.bpax_RPERS	1674288	pss_wip	isabelle/layerB/pss_wip.thy	65860
2692	pss_wip.bpax_terminal_slice_modResidual2	1674326	pss_wip	isabelle/layerB/pss_wip.thy	65981
2693	pss_wip.bpbx_descending_transfer	1674332	pss_wip	isabelle/layerB/pss_wip.thy	66050
2694	pss_wip.bpbx_RPERS	1674338	pss_wip	isabelle/layerB/pss_wip.thy	66077
2695	pss_wip.bpbx_Br_Pred_j1eq	1674344	pss_wip	isabelle/layerB/pss_wip.thy	66230
2696	pss_wip.bpbx_BASE	1674350	pss_wip	isabelle/layerB/pss_wip.thy	66283
2697	pss_wip.bpbx_cfbx_VE_modSTEP_PEEL	1674356	pss_wip	isabelle/layerB/pss_wip.thy	66308
2698	pss_wip.vfx_flat_head_bpHeadV	1674362	pss_wip	isabelle/layerB/pss_wip.thy	66339
2699	pss_wip.vfx_Np_head	1674368	pss_wip	isabelle/layerB/pss_wip.thy	66372
2700	pss_wip.vfx_fPN	1674404	pss_wip	isabelle/layerB/pss_wip.thy	66423
2701	pss_wip.vfx_fLp	1674510	pss_wip	isabelle/layerB/pss_wip.thy	66482
2702	pss_wip.nf2x_Lpv	1674564	pss_wip	isabelle/layerB/pss_wip.thy	66630
2703	pss_wip.nf2x_L1v	1674720	pss_wip	isabelle/layerB/pss_wip.thy	66709
2704	pss_wip.nf2x_NFall	1675070	pss_wip	isabelle/layerB/pss_wip.thy	66850
2705	pss_wip.svx_stepval_of_exchange_eq	1675184	pss_wip	isabelle/layerB/pss_wip.thy	66928
2706	pss_wip.svx_OT_step_of_exchange_eq	1675234	pss_wip	isabelle/layerB/pss_wip.thy	66940
2707	pss_wip.svx_stepval_condI	1675280	pss_wip	isabelle/layerB/pss_wip.thy	66960
2708	pss_wip.svx_OT_step_condI	1675290	pss_wip	isabelle/layerB/pss_wip.thy	66967
2709	pss_wip.svx_stepval_condII	1675296	pss_wip	isabelle/layerB/pss_wip.thy	66978
2710	pss_wip.svx_OT_step_condII	1675306	pss_wip	isabelle/layerB/pss_wip.thy	66989
2711	pss_wip.svx_stepval_of_flat_eq	1675322	pss_wip	isabelle/layerB/pss_wip.thy	67010
2712	pss_wip.svx_OT_step_of_flat_eq	1675488	pss_wip	isabelle/layerB/pss_wip.thy	67023
2713	pss_wip.svx_flat_eq_of_wrapper_core	1675692	pss_wip	isabelle/layerB/pss_wip.thy	67045
2714	pss_wip.svx_stepval_condIIIVI_of_wrapper	1675888	pss_wip	isabelle/layerB/pss_wip.thy	67055
2715	pss_wip.svx_stepval_interleave_n2	1675990	pss_wip	isabelle/layerB/pss_wip.thy	67076
2716	pss_wip.svx_OT_preserved_stepval_split	1676058	pss_wip	isabelle/layerB/pss_wip.thy	67095
2717	pss_wip.svx_OT_preserved_condI_vs_flat	1676192	pss_wip	isabelle/layerB/pss_wip.thy	67150
2718	pss_wip.c1vx_condI_j0pos_exchange_step	1676364	pss_wip	isabelle/layerB/pss_wip.thy	67222
2719	pss_wip.c4vx_condIV_exchange_of_CFvalues	1676622	pss_wip	isabelle/layerB/pss_wip.thy	67332
2720	pss_wip.c6vx_diag_predMarked0	1676652	pss_wip	isabelle/layerB/pss_wip.thy	67451
2721	pss_wip.c6vx_diag_condVI	1676664	pss_wip	isabelle/layerB/pss_wip.thy	67469
2722	pss_wip.c6vx_diag_transV	1676676	pss_wip	isabelle/layerB/pss_wip.thy	67502
2723	pss_wip.c6vx_diag_transC2	1676716	pss_wip	isabelle/layerB/pss_wip.thy	67541
2724	pss_wip.c6vx_diag_transJ0entry	1676792	pss_wip	isabelle/layerB/pss_wip.thy	67576
2725	pss_wip.c6vx_diagSeq_CF_VI_flat	1676814	pss_wip	isabelle/layerB/pss_wip.thy	67600
2726	pss_wip.c6vx_diagSeq_condVI_cf	1676832	pss_wip	isabelle/layerB/pss_wip.thy	67619
2727	pss_wip.c6vx_diagSeq_condVI_descent_free	1676840	pss_wip	isabelle/layerB/pss_wip.thy	67658
2728	pss_wip.wfpx_nrmP_pos	1676878	pss_wip	isabelle/layerB/pss_wip.thy	67736
2729	pss_wip.wfpx_length_le_sum	1676884	pss_wip	isabelle/layerB/pss_wip.thy	67739
2730	pss_wip.wfpx_nrmP_le_sum	1676890	pss_wip	isabelle/layerB/pss_wip.thy	67751
2731	pss_wip.wfpx_finite_norm_le	1676898	pss_wip	isabelle/layerB/pss_wip.thy	67774
2732	pss_wip.wfpx_finite_BT_norm	1676918	pss_wip	isabelle/layerB/pss_wip.thy	67875
2733	pss_wip.wfpx_finite_BP_norm	1676924	pss_wip	isabelle/layerB/pss_wip.thy	67878
2734	pss_wip.wfpx_RPrel_trans	1676958	pss_wip	isabelle/layerB/pss_wip.thy	67886
2735	pss_wip.wfpx_RPrel_irrefl	1676964	pss_wip	isabelle/layerB/pss_wip.thy	67889
2736	pss_wip.wfpx_RPrel_acyclic	1676970	pss_wip	isabelle/layerB/pss_wip.thy	67892
2737	pss_wip.wfpx_finite_RPrel_bnd	1676976	pss_wip	isabelle/layerB/pss_wip.thy	67895
2738	pss_wip.wfpx_RPrel_bnd_acyclic	1676982	pss_wip	isabelle/layerB/pss_wip.thy	67905
2739	pss_wip.wfpx_wf_RPrel_bnd	1676988	pss_wip	isabelle/layerB/pss_wip.thy	67908
2740	pss_wip.wfpx_bounded_chain_impossible	1676994	pss_wip	isabelle/layerB/pss_wip.thy	67913
2741	pss_wip.wfpx_infinite_chain_unbounded_norm	1677004	pss_wip	isabelle/layerB/pss_wip.thy	67924
2742	pss_wip.wfpx_wf_RPrel_iff_no_unbounded_chain	1677038	pss_wip	isabelle/layerB/pss_wip.thy	67937
2743	pss_wip.wfpx_RTrel_acyclic	1677104	pss_wip	isabelle/layerB/pss_wip.thy	67966
2744	pss_wip.wfpx_finite_RTrel_bnd	1677154	pss_wip	isabelle/layerB/pss_wip.thy	67974
2745	pss_wip.wfpx_RTrel_bnd_acyclic	1677162	pss_wip	isabelle/layerB/pss_wip.thy	67984
2746	pss_wip.wfpx_wf_RTrel_bnd	1677178	pss_wip	isabelle/layerB/pss_wip.thy	67987
2747	pss_wip.wfpx_wf_goal_bnd	1677212	pss_wip	isabelle/layerB/pss_wip.thy	67993
2748	pss_wip.wfpx_bounded_Tchain_impossible	1677262	pss_wip	isabelle/layerB/pss_wip.thy	67998
2749	pss_wip.wfpx_infinite_Tchain_unbounded_norm	1677272	pss_wip	isabelle/layerB/pss_wip.thy	68009
2750	pss_wip.wfpx_wf_RTrel_iff_no_unbounded_chain	1677334	pss_wip	isabelle/layerB/pss_wip.thy	68022
2751	pss_wip.six_scb_prefix_ne	1677580	pss_wip	isabelle/layerB/pss_wip.thy	68081
2752	pss_wip.six_regime_core	1677692	pss_wip	isabelle/layerB/pss_wip.thy	68130
2753	pss_wip.six_tneR	1677898	pss_wip	isabelle/layerB/pss_wip.thy	68200
2754	pss_wip.six_intMR	1677988	pss_wip	isabelle/layerB/pss_wip.thy	68225
2755	pss_wip.six_intNR	1678108	pss_wip	isabelle/layerB/pss_wip.thy	68247
2756	pss_wip.bpax_terminal_slice_modResidual3	1678180	pss_wip	isabelle/layerB/pss_wip.thy	68340
2757	pss_wip.six_lerR	1678238	pss_wip	isabelle/layerB/pss_wip.thy	68371
2758	pss_wip.six_ids	1678290	pss_wip	isabelle/layerB/pss_wip.thy	68377
2759	pss_wip.six_id2R	1678384	pss_wip	isabelle/layerB/pss_wip.thy	68396
2760	pss_wip.six_id3R	1678496	pss_wip	isabelle/layerB/pss_wip.thy	68402
2761	pss_wip.bpax_terminal_slice_modBASE	1678742	pss_wip	isabelle/layerB/pss_wip.thy	68416
2762	pss_wip.wsx_j1p_le_parent0	1678954	pss_wip	isabelle/layerB/pss_wip.thy	68454
2763	pss_wip.wsx_regime_ancJm1	1679038	pss_wip	isabelle/layerB/pss_wip.thy	68507
2764	pss_wip.wsx_VE_step	1679292	pss_wip	isabelle/layerB/pss_wip.thy	68547
2765	pss_wip.wsx_terminal_slice_modResidual	1679656	pss_wip	isabelle/layerB/pss_wip.thy	68700
2766	pss_wip.lrx_lerR	1679734	pss_wip	isabelle/layerB/pss_wip.thy	68762
2767	pss_wip.lrx_terminal_slice_modResidual3	1679938	pss_wip	isabelle/layerB/pss_wip.thy	68794
2768	pss_wip.bpx2_BASE	1680108	pss_wip	isabelle/layerB/pss_wip.thy	68866
2769	pss_wip.bpx2_BASE_all	1680308	pss_wip	isabelle/layerB/pss_wip.thy	68985
2770	pss_wip.bpx2_terminal_slice_modResidual	1680484	pss_wip	isabelle/layerB/pss_wip.thy	69021
2771	pss_wip.vf2x_slice_principal	1680518	pss_wip	isabelle/layerB/pss_wip.thy	69116
2772	pss_wip.vf2x_baseML	1680648	pss_wip	isabelle/layerB/pss_wip.thy	69151
2773	pss_wip.vf2x_flat_head_bpHeadT	1680674	pss_wip	isabelle/layerB/pss_wip.thy	69403
2774	pss_wip.vf2x_condIII_baseML_cf	1680888	pss_wip	isabelle/layerB/pss_wip.thy	69439
2775	pss_wip.nf3x_slice_jm1_c2	1680942	pss_wip	isabelle/layerB/pss_wip.thy	69535
2776	pss_wip.nf3x_slice_jm1_c1	1680978	pss_wip	isabelle/layerB/pss_wip.thy	69568
2777	pss_wip.nf3x_NpVal	1681036	pss_wip	isabelle/layerB/pss_wip.thy	69619
2778	pss_wip.nf3x_PredNp	1681120	pss_wip	isabelle/layerB/pss_wip.thy	69652
2779	pss_wip.nf3x_NFall	1681492	pss_wip	isabelle/layerB/pss_wip.thy	69697
2780	pss_wip.nf3x_NFall_kernel	1681824	pss_wip	isabelle/layerB/pss_wip.thy	69742
2781	pss_wip.c6gx_condVI_j0	1682018	pss_wip	isabelle/layerB/pss_wip.thy	69818
2782	pss_wip.c6gx_condVI_bridge	1682118	pss_wip	isabelle/layerB/pss_wip.thy	69828
2783	pss_wip.c6gx_condVI_setup	1682228	pss_wip	isabelle/layerB/pss_wip.thy	69867
2784	pss_wip.c6gx_condVI_transC2	1682312	pss_wip	isabelle/layerB/pss_wip.thy	69884
2785	pss_wip.c6gx_condVI_transC1_adm	1682404	pss_wip	isabelle/layerB/pss_wip.thy	69904
2786	pss_wip.c6gx_Trans_col	1682488	pss_wip	isabelle/layerB/pss_wip.thy	69942
2787	pss_wip.c6gx_seg_pair	1682532	pss_wip	isabelle/layerB/pss_wip.thy	69957
2788	pss_wip.c6gx_condVI_row0_step	1682588	pss_wip	isabelle/layerB/pss_wip.thy	69962
2789	pss_wip.c6gx_condVI_Np_form	1682664	pss_wip	isabelle/layerB/pss_wip.thy	69984
2790	pss_wip.c6gx_condVI_PredNp	1682836	pss_wip	isabelle/layerB/pss_wip.thy	69997
2791	pss_wip.c6gx_condVI_Lp	1682974	pss_wip	isabelle/layerB/pss_wip.thy	70020
2792	pss_wip.c6gx_condVI_Np_transC2	1683006	pss_wip	isabelle/layerB/pss_wip.thy	70058
2793	pss_wip.c6gx_concat_rep_single	1683048	pss_wip	isabelle/layerB/pss_wip.thy	70086
2794	pss_wip.c6gx_concat_rep_nil	1683072	pss_wip	isabelle/layerB/pss_wip.thy	70089
2795	pss_wip.c6gx_condVI_descent_adm	1683244	pss_wip	isabelle/layerB/pss_wip.thy	70101
2796	pss_wip.c6gx_condVI_baseL	1683546	pss_wip	isabelle/layerB/pss_wip.thy	70220
2797	pss_wip.c6gx_condVI_descent_free_adm	1683748	pss_wip	isabelle/layerB/pss_wip.thy	70372
2798	pss_wip.c4cx_d4vx_ins_mono	1683844	pss_wip	isabelle/layerB/pss_wip.thy	70411
2799	pss_wip.c4cx_d4vx_core_interleave	1683954	pss_wip	isabelle/layerB/pss_wip.thy	70431
2800	pss_wip.c4cx_d4vx_core_mono_base	1684028	pss_wip	isabelle/layerB/pss_wip.thy	70481
2801	pss_wip.c4cx_d4vx_core_compose	1684104	pss_wip	isabelle/layerB/pss_wip.thy	70494
2802	pss_wip.c4cx_condIV_exchange13	1684674	pss_wip	isabelle/layerB/pss_wip.thy	70498
2803	pss_wip.c4cx_condIV_exchange_full	1685470	pss_wip	isabelle/layerB/pss_wip.thy	70642
2804	pss_wip.c2ex_exch_of_lhs_closed_ex	1685762	pss_wip	isabelle/layerB/pss_wip.thy	70717
2805	pss_wip.c2ex_exchange2_condII_ex	1686050	pss_wip	isabelle/layerB/pss_wip.thy	70763
2806	pss_wip.vmlx_veM_of_kernel	1686210	pss_wip	isabelle/layerB/pss_wip.thy	70844
2807	pss_wip.vmlx_veL_of_kernel	1686406	pss_wip	isabelle/layerB/pss_wip.thy	70912
2808	pss_wip.vmlx_baseML_of_kernel	1686560	pss_wip	isabelle/layerB/pss_wip.thy	71033
2809	pss_wip.dax_c2L1_of_notLD	1686616	pss_wip	isabelle/layerB/pss_wip.thy	71081
2810	pss_wip.dax_nf3x_NFall_kernel_notLD	1686916	pss_wip	isabelle/layerB/pss_wip.thy	71201
2811	pss_wip.bihx_base_m_lt_TrMax	1687050	pss_wip	isabelle/layerB/pss_wip.thy	71267
2812	pss_wip.bihx_base_mint	1687112	pss_wip	isabelle/layerB/pss_wip.thy	71334
2813	pss_wip.bihx_base_lerB	1687212	pss_wip	isabelle/layerB/pss_wip.thy	71358
2814	pss_wip.bihx_base_tneB	1687328	pss_wip	isabelle/layerB/pss_wip.thy	71384
2815	pss_wip.bihx_base_VE_modResidual	1687692	pss_wip	isabelle/layerB/pss_wip.thy	71422
2816	pss_wip.dkbx_deadm_of_wrap	1688012	pss_wip	isabelle/layerB/pss_wip.thy	71475
2817	pss_wip.dkbx_ker_of_wrap	1688186	pss_wip	isabelle/layerB/pss_wip.thy	71559
2818	pss_wip.dkbx_baseML_of_wrap	1688458	pss_wip	isabelle/layerB/pss_wip.thy	71590
2819	pss_wip.dkbx_nf3x_of_wrap	1688772	pss_wip	isabelle/layerB/pss_wip.thy	71613
2820	pss_wip.dkbx_nf3x_of_wrap_notLD	1688884	pss_wip	isabelle/layerB/pss_wip.thy	71667
2821	pss_wip.dkbx_wrap_of_w1w2	1688954	pss_wip	isabelle/layerB/pss_wip.thy	71718
2822	pss_wip.dkax_slice_principal_gen	1689102	pss_wip	isabelle/layerB/pss_wip.thy	71793
2823	pss_wip.dkax_DEADM_of_KER_principal	1689126	pss_wip	isabelle/layerB/pss_wip.thy	71838
2824	pss_wip.vbax_base_baseIH	1689136	pss_wip	isabelle/layerB/pss_wip.thy	71891
2825	pss_wip.vbax_base_VE_modResidual	1689226	pss_wip	isabelle/layerB/pss_wip.thy	71977
2826	pss_wip.vbax_reg_TrMax_lt	1689256	pss_wip	isabelle/layerB/pss_wip.thy	71995
2827	pss_wip.vbax_base_eq	1689268	pss_wip	isabelle/layerB/pss_wip.thy	72015
2828	pss_wip.vbax_VE_backpeel	1689380	pss_wip	isabelle/layerB/pss_wip.thy	72042
2829	pss_wip.vbax_terminal_slice_modResidualB	1689642	pss_wip	isabelle/layerB/pss_wip.thy	72095
2830	pss_wip.c6zx_L_tower	1689998	pss_wip	isabelle/layerB/pss_wip.thy	72166
2831	pss_wip.c6zx_condVI_oper_L	1690076	pss_wip	isabelle/layerB/pss_wip.thy	72257
2832	pss_wip.c6zx_condVI_baseL_free	1690324	pss_wip	isabelle/layerB/pss_wip.thy	72286
2833	pss_wip.c6zx_condVI_descent_adm	1690354	pss_wip	isabelle/layerB/pss_wip.thy	72441
2834	pss_wip.c6zx_condVI_u0_adm	1690396	pss_wip	isabelle/layerB/pss_wip.thy	72537
2835	pss_wip.c6zx_condVI_descent_u0	1690436	pss_wip	isabelle/layerB/pss_wip.thy	72557
2836	pss_wip.c6zx_condVI_baseL_gen	1690522	pss_wip	isabelle/layerB/pss_wip.thy	72602
2837	pss_wip.c6zx_condVI_descent_nadm	1690602	pss_wip	isabelle/layerB/pss_wip.thy	72762
2838	pss_wip.c6zx_condVI_descent_modt2	1690630	pss_wip	isabelle/layerB/pss_wip.thy	72872
2839	pss_wip.nldx_notLD_of_lph	1690678	pss_wip	isabelle/layerB/pss_wip.thy	72932
2840	pss_wip.nldx_dax_c2L1_of_lph	1690758	pss_wip	isabelle/layerB/pss_wip.thy	72954
2841	pss_wip.wf2x_p_isOT	1690792	pss_wip	isabelle/layerB/pss_wip.thy	73029
2842	pss_wip.wf2x_p_dfree	1690810	pss_wip	isabelle/layerB/pss_wip.thy	73032
2843	pss_wip.wf2x_nrmP_p	1690840	pss_wip	isabelle/layerB/pss_wip.thy	73035
2844	pss_wip.wf2x_nrmP_D0num	1690876	pss_wip	isabelle/layerB/pss_wip.thy	73041
2845	pss_wip.wf2x_D0num_isOT	1690898	pss_wip	isabelle/layerB/pss_wip.thy	73044
2846	pss_wip.wf2x_D0num_dfree	1690906	pss_wip	isabelle/layerB/pss_wip.thy	73061
2847	pss_wip.wf2x_D0num_lessBP	1690924	pss_wip	isabelle/layerB/pss_wip.thy	73064
2848	pss_wip.wf2x_D0num_in_RPrel	1690940	pss_wip	isabelle/layerB/pss_wip.thy	73067
2849	pss_wip.wf2x_pred_norm_unbounded	1690986	pss_wip	isabelle/layerB/pss_wip.thy	73082
2850	pss_wip.wf2x_no_stepwise_norm_bound	1691018	pss_wip	isabelle/layerB/pss_wip.thy	73099
2851	pss_wip.wf2x_no_predecessor_norm_bound	1691044	pss_wip	isabelle/layerB/pss_wip.thy	73117
2852	pss_wip.wf2x_pred_set_infinite	1691098	pss_wip	isabelle/layerB/pss_wip.thy	73138
2853	pss_wip.c613x_Dtower_mono	1691138	pss_wip	isabelle/layerB/pss_wip.thy	73203
2854	pss_wip.c613x_operB_fseq_value	1691188	pss_wip	isabelle/layerB/pss_wip.thy	73220
2855	pss_wip.c613x_tower_operB_eq	1691308	pss_wip	isabelle/layerB/pss_wip.thy	73266
2856	pss_wip.c613x_tower_operB_lt	1691428	pss_wip	isabelle/layerB/pss_wip.thy	73284
2857	pss_wip.c613x_condVI_exch_adm	1691810	pss_wip	isabelle/layerB/pss_wip.thy	73312
2858	pss_wip.c613x_condVI_exch_nadm	1692582	pss_wip	isabelle/layerB/pss_wip.thy	73514
2859	pss_wip.w2x_nadm_seg	1692802	pss_wip	isabelle/layerB/pss_wip.thy	73803
2860	pss_wip.w2x_seg_left_geom	1693038	pss_wip	isabelle/layerB/pss_wip.thy	73826
2861	pss_wip.w2x_W2_of_VE1	1693386	pss_wip	isabelle/layerB/pss_wip.thy	73859
2862	pss_wip.w1x_nadm_nextrel0_left	1693580	pss_wip	isabelle/layerB/pss_wip.thy	73965
2863	pss_wip.w1x_nadm_run_le0	1693702	pss_wip	isabelle/layerB/pss_wip.thy	73990
2864	pss_wip.w1x_nadm_run_reach_c	1693846	pss_wip	isabelle/layerB/pss_wip.thy	74041
2865	pss_wip.w1x_slice_principal_reach	1694110	pss_wip	isabelle/layerB/pss_wip.thy	74058
2866	pss_wip.w1x_wrap_reach_of_w1w2	1694430	pss_wip	isabelle/layerB/pss_wip.thy	74074
2867	pss_wip.vsx_VE_step_m0	1694578	pss_wip	isabelle/layerB/pss_wip.thy	74144
2868	pss_wip.vsx_VE_step	1694766	pss_wip	isabelle/layerB/pss_wip.thy	74162
2869	pss_wip.vsx_RPERS	1694984	pss_wip	isabelle/layerB/pss_wip.thy	74204
2870	pss_wip.vsx_terminal_slice_modResidualC	1695492	pss_wip	isabelle/layerB/pss_wip.thy	74239
2871	pss_wip.vbx_base_VE_strict	1695680	pss_wip	isabelle/layerB/pss_wip.thy	74300
2872	pss_wip.vbx_base_VE_m0	1695716	pss_wip	isabelle/layerB/pss_wip.thy	74419
2873	pss_wip.vbx_base_transJm1_zero_or_TrMax	1695762	pss_wip	isabelle/layerB/pss_wip.thy	74440
2874	pss_wip.vbx_base_VE_modAdm0	1695888	pss_wip	isabelle/layerB/pss_wip.thy	74476
2875	pss_wip.lpx_bpHeadV_PB_last	1695936	pss_wip	isabelle/layerB/pss_wip.thy	74520
2876	pss_wip.lpx_lph_reduce	1695996	pss_wip	isabelle/layerB/pss_wip.thy	74562
